ID, DATE, LATITUDE, LONGITUDE, ADTITUDE [m], TEMPERATURE [*C], HUMIDITY [%], PRESSURE [hPa], MQ7 [ppm], MQ7 DETECT, PM 1.0 [ug/m^3], PM 2.5 [ug/m^3], PM 10 [ug/m^3]
939 ,Wed Dec 16 2020 12:00:15 GMT+0100 (GMT+01:00) ,50.280096 ,18.698064 ,1 ,10 ,53 ,1000.44 ,34 ,1 ,18 ,28 ,38
940 ,Wed Dec 16 2020 12:00:34 GMT+0100 (GMT+01:00) ,50.280096 ,18.698074 ,1 ,10 ,52 ,1000.4 ,33 ,1 ,22 ,29 ,37
941 ,Wed Dec 16 2020 12:00:47 GMT+0100 (GMT+01:00) ,50.280096 ,18.698066 ,1 ,10 ,52 ,1000.38 ,34 ,1 ,19 ,29 ,37
942 ,Wed Dec 16 2020 12:00:52 GMT+0100 (GMT+01:00) ,50.280096 ,18.698066 ,1 ,10 ,52 ,1000.34 ,34 ,1 ,19 ,29 ,34
943 ,Wed Dec 16 2020 12:01:03 GMT+0100 (GMT+01:00) ,50.280104 ,18.69807 ,1 ,10 ,51 ,1000.43 ,34 ,1 ,20 ,28 ,35
944 ,Wed Dec 16 2020 12:01:16 GMT+0100 (GMT+01:00) ,50.28012 ,18.698096 ,1 ,10 ,51 ,1000.39 ,34 ,1 ,20 ,30 ,37
945 ,Wed Dec 16 2020 12:01:36 GMT+0100 (GMT+01:00) ,50.280128 ,18.698122 ,1 ,10 ,50 ,1000.36 ,33 ,1 ,20 ,31 ,32
946 ,Wed Dec 16 2020 12:01:37 GMT+0100 (GMT+01:00) ,50.280128 ,18.698122 ,1 ,10 ,50 ,1000.36 ,33 ,1 ,20 ,31 ,32
948 ,Wed Dec 16 2020 12:02:57 GMT+0100 (GMT+01:00) ,50.280152 ,18.698124 ,1 ,11 ,49 ,1000.34 ,32 ,1 ,21 ,34 ,38
949 ,Wed Dec 16 2020 12:03:28 GMT+0100 (GMT+01:00) ,50.280152 ,18.698124 ,1 ,11 ,48 ,1000.34 ,33 ,1 ,21 ,35 ,39
950 ,Wed Dec 16 2020 12:03:41 GMT+0100 (GMT+01:00) ,50.280168 ,18.698136 ,1 ,11 ,49 ,1000.33 ,33 ,1 ,20 ,32 ,43
951 ,Wed Dec 16 2020 12:03:53 GMT+0100 (GMT+01:00) ,50.28016 ,18.698116 ,1 ,10 ,48 ,1000.32 ,31 ,1 ,21 ,35 ,41
952 ,Wed Dec 16 2020 12:03:54 GMT+0100 (GMT+01:00) ,50.28016 ,18.698116 ,1 ,10 ,48 ,1000.32 ,31 ,1 ,21 ,35 ,41
953 ,Wed Dec 16 2020 12:03:57 GMT+0100 (GMT+01:00) ,50.28016 ,18.698116 ,1 ,10 ,48 ,1000.28 ,31 ,1 ,23 ,35 ,46
954 ,Wed Dec 16 2020 12:04:05 GMT+0100 (GMT+01:00) ,50.280156 ,18.698108 ,1 ,10 ,48 ,1000.3 ,34 ,1 ,21 ,33 ,48
955 ,Wed Dec 16 2020 12:04:06 GMT+0100 (GMT+01:00) ,50.280156 ,18.698108 ,1 ,10 ,48 ,1000.3 ,34 ,1 ,21 ,33 ,48
956 ,Wed Dec 16 2020 12:04:18 GMT+0100 (GMT+01:00) ,50.280164 ,18.69812 ,1 ,0 ,0 ,1000.31 ,33 ,1 ,21 ,36 ,46
957 ,Wed Dec 16 2020 12:04:23 GMT+0100 (GMT+01:00) ,50.28016 ,18.69812 ,1 ,10 ,47 ,1000.31 ,33 ,1 ,21 ,35 ,41
958 ,Wed Dec 16 2020 12:04:26 GMT+0100 (GMT+01:00) ,50.28016 ,18.698126 ,1 ,10 ,48 ,1000.26 ,33 ,1 ,21 ,34 ,42
959 ,Wed Dec 16 2020 12:04:55 GMT+0100 (GMT+01:00) ,50.280148 ,18.69812 ,1 ,11 ,48 ,1000.23 ,33 ,1 ,21 ,37 ,49
960 ,Wed Dec 16 2020 12:05:04 GMT+0100 (GMT+01:00) ,50.28014 ,18.698116 ,1 ,11 ,48 ,1000.22 ,33 ,1 ,21 ,35 ,39
961 ,Wed Dec 16 2020 12:05:23 GMT+0100 (GMT+01:00) ,50.28012 ,18.69811 ,1 ,10 ,48 ,1000.26 ,32 ,1 ,23 ,32 ,41
962 ,Wed Dec 16 2020 12:05:36 GMT+0100 (GMT+01:00) ,50.280124 ,18.698112 ,1 ,10 ,48 ,1000.3 ,32 ,1 ,24 ,36 ,42
963 ,Wed Dec 16 2020 12:05:45 GMT+0100 (GMT+01:00) ,50.280116 ,18.698108 ,1 ,10 ,48 ,1000.23 ,32 ,1 ,22 ,38 ,51
964 ,Wed Dec 16 2020 12:05:57 GMT+0100 (GMT+01:00) ,50.280116 ,18.698104 ,1 ,10 ,48 ,1000.3 ,34 ,1 ,22 ,35 ,42
965 ,Wed Dec 16 2020 12:05:58 GMT+0100 (GMT+01:00) ,50.280116 ,18.698104 ,1 ,10 ,48 ,1000.3 ,34 ,1 ,22 ,35 ,42
966 ,Wed Dec 16 2020 12:06:37 GMT+0100 (GMT+01:00) ,50.280132 ,18.698104 ,1 ,10 ,48 ,1000.23 ,33 ,1 ,24 ,34 ,46
967 ,Wed Dec 16 2020 12:07:02 GMT+0100 (GMT+01:00) ,50.280128 ,18.698102 ,1 ,10 ,48 ,1000.28 ,33 ,1 ,21 ,33 ,42
968 ,Wed Dec 16 2020 12:07:14 GMT+0100 (GMT+01:00) ,50.28014 ,18.698102 ,1 ,10 ,48 ,1000.27 ,32 ,1 ,21 ,36 ,51
969 ,Wed Dec 16 2020 12:07:15 GMT+0100 (GMT+01:00) ,50.28014 ,18.698102 ,1 ,10 ,48 ,1000.27 ,32 ,1 ,21 ,36 ,51
970 ,Wed Dec 16 2020 12:07:50 GMT+0100 (GMT+01:00) ,50.280148 ,18.698108 ,1 ,10 ,48 ,1000.27 ,32 ,1 ,23 ,38 ,45
971 ,Wed Dec 16 2020 12:08:02 GMT+0100 (GMT+01:00) ,50.28018 ,18.69814 ,1 ,10 ,48 ,1000.3 ,34 ,1 ,22 ,35 ,43
972 ,Wed Dec 16 2020 12:08:03 GMT+0100 (GMT+01:00) ,50.28018 ,18.69814 ,1 ,10 ,48 ,1000.3 ,34 ,1 ,22 ,35 ,43
973 ,Wed Dec 16 2020 12:08:07 GMT+0100 (GMT+01:00) ,50.28018 ,18.69814 ,1 ,10 ,48 ,1000.24 ,32 ,1 ,21 ,35 ,43
974 ,Wed Dec 16 2020 12:08:39 GMT+0100 (GMT+01:00) ,50.280188 ,18.698144 ,1 ,10 ,49 ,1000.3 ,32 ,1 ,25 ,39 ,51
975 ,Wed Dec 16 2020 12:09:03 GMT+0100 (GMT+01:00) ,50.280184 ,18.69813 ,1 ,10 ,48 ,1000.2 ,32 ,1 ,24 ,36 ,46
976 ,Wed Dec 16 2020 12:09:04 GMT+0100 (GMT+01:00) ,50.280184 ,18.69813 ,1 ,10 ,48 ,1000.2 ,32 ,1 ,24 ,36 ,46
977 ,Wed Dec 16 2020 12:09:16 GMT+0100 (GMT+01:00) ,50.280192 ,18.69813 ,1 ,10 ,49 ,1000.22 ,32 ,1 ,23 ,35 ,44
978 ,Wed Dec 16 2020 12:09:19 GMT+0100 (GMT+01:00) ,50.280188 ,18.698128 ,1 ,10 ,49 ,1000.23 ,32 ,1 ,24 ,36 ,42
979 ,Wed Dec 16 2020 12:09:20 GMT+0100 (GMT+01:00) ,50.280188 ,18.698128 ,1 ,10 ,49 ,1000.23 ,32 ,1 ,24 ,36 ,42
980 ,Wed Dec 16 2020 12:09:24 GMT+0100 (GMT+01:00) ,50.280188 ,18.698128 ,1 ,10 ,49 ,1000.23 ,32 ,1 ,22 ,37 ,47
981 ,Wed Dec 16 2020 12:09:45 GMT+0100 (GMT+01:00) ,50.280184 ,18.698114 ,1 ,10 ,49 ,1000.26 ,32 ,1 ,22 ,35 ,49
982 ,Wed Dec 16 2020 12:09:58 GMT+0100 (GMT+01:00) ,50.28018 ,18.698098 ,1 ,10 ,49 ,1000.2 ,34 ,1 ,22 ,35 ,47
983 ,Wed Dec 16 2020 12:10:01 GMT+0100 (GMT+01:00) ,50.28018 ,18.698098 ,1 ,10 ,49 ,1000.19 ,32 ,1 ,22 ,36 ,48
984 ,Wed Dec 16 2020 12:10:22 GMT+0100 (GMT+01:00) ,50.28018 ,18.69809 ,1 ,10 ,49 ,1000.35 ,31 ,1 ,23 ,39 ,50
985 ,Wed Dec 16 2020 12:10:27 GMT+0100 (GMT+01:00) ,50.280192 ,18.698092 ,1 ,11 ,49 ,1000.24 ,32 ,1 ,23 ,35 ,41
986 ,Wed Dec 16 2020 12:10:31 GMT+0100 (GMT+01:00) ,50.2802 ,18.698098 ,1 ,11 ,49 ,1000.27 ,31 ,1 ,23 ,36 ,40
987 ,Wed Dec 16 2020 12:10:32 GMT+0100 (GMT+01:00) ,50.2802 ,18.698098 ,1 ,11 ,49 ,1000.27 ,31 ,1 ,23 ,36 ,40
988 ,Wed Dec 16 2020 12:10:40 GMT+0100 (GMT+01:00) ,50.280212 ,18.698108 ,1 ,11 ,48 ,1000.29 ,32 ,1 ,21 ,34 ,43
989 ,Wed Dec 16 2020 12:10:47 GMT+0100 (GMT+01:00) ,50.28022 ,18.698112 ,1 ,11 ,48 ,1000.25 ,32 ,1 ,21 ,32 ,40
990 ,Wed Dec 16 2020 12:10:48 GMT+0100 (GMT+01:00) ,50.28022 ,18.698112 ,1 ,11 ,48 ,1000.25 ,32 ,1 ,21 ,32 ,40
991 ,Wed Dec 16 2020 12:10:52 GMT+0100 (GMT+01:00) ,50.28022 ,18.698112 ,1 ,11 ,48 ,1000.3 ,32 ,1 ,21 ,32 ,35
992 ,Wed Dec 16 2020 12:10:57 GMT+0100 (GMT+01:00) ,50.28022 ,18.698112 ,1 ,11 ,48 ,1000.25 ,32 ,1 ,21 ,34 ,40
993 ,Wed Dec 16 2020 12:11:06 GMT+0100 (GMT+01:00) ,50.280236 ,18.698104 ,1 ,11 ,48 ,1000.29 ,31 ,1 ,22 ,38 ,52
994 ,Wed Dec 16 2020 12:11:29 GMT+0100 (GMT+01:00) ,50.280236 ,18.698104 ,1 ,11 ,47 ,1000.29 ,32 ,1 ,21 ,32 ,38
995 ,Wed Dec 16 2020 12:11:42 GMT+0100 (GMT+01:00) ,50.280216 ,18.698054 ,1 ,11 ,47 ,1000.32 ,37 ,1 ,21 ,34 ,49
996 ,Wed Dec 16 2020 12:11:47 GMT+0100 (GMT+01:00) ,50.280216 ,18.698054 ,1 ,11 ,47 ,1000.26 ,37 ,1 ,21 ,35 ,50
997 ,Wed Dec 16 2020 12:11:59 GMT+0100 (GMT+01:00) ,50.280208 ,18.698036 ,1 ,11 ,47 ,1000.26 ,37 ,1 ,23 ,34 ,49
998 ,Wed Dec 16 2020 12:12:00 GMT+0100 (GMT+01:00) ,50.280208 ,18.698036 ,1 ,11 ,47 ,1000.26 ,37 ,1 ,23 ,34 ,49
999 ,Wed Dec 16 2020 12:12:23 GMT+0100 (GMT+01:00) ,50.280224 ,18.698004 ,1 ,11 ,48 ,1000.19 ,37 ,1 ,20 ,32 ,41
1000 ,Wed Dec 16 2020 12:12:32 GMT+0100 (GMT+01:00) ,50.280224 ,18.698004 ,1 ,11 ,47 ,1000.3 ,36 ,1 ,20 ,33 ,44
1001 ,Wed Dec 16 2020 12:12:36 GMT+0100 (GMT+01:00) ,50.280224 ,18.698004 ,1 ,11 ,47 ,1000.25 ,38 ,1 ,21 ,34 ,41
1002 ,Wed Dec 16 2020 12:12:37 GMT+0100 (GMT+01:00) ,50.280224 ,18.698004 ,1 ,11 ,47 ,1000.25 ,38 ,1 ,21 ,34 ,41
1003 ,Wed Dec 16 2020 12:12:52 GMT+0100 (GMT+01:00) ,50.280244 ,18.697998 ,1 ,11 ,47 ,1000.25 ,36 ,1 ,21 ,34 ,45
1004 ,Wed Dec 16 2020 12:13:00 GMT+0100 (GMT+01:00) ,50.280244 ,18.698 ,1 ,11 ,47 ,1000.26 ,38 ,1 ,21 ,33 ,41
1005 ,Wed Dec 16 2020 12:13:01 GMT+0100 (GMT+01:00) ,50.280244 ,18.698 ,1 ,11 ,47 ,1000.26 ,38 ,1 ,21 ,33 ,41
1006 ,Wed Dec 16 2020 12:13:13 GMT+0100 (GMT+01:00) ,50.280244 ,18.698 ,1 ,11 ,48 ,1000.21 ,38 ,1 ,21 ,33 ,40
1007 ,Wed Dec 16 2020 12:13:46 GMT+0100 (GMT+01:00) ,50.280228 ,18.697988 ,1 ,11 ,48 ,1000.24 ,36 ,1 ,21 ,34 ,44
1008 ,Wed Dec 16 2020 12:13:55 GMT+0100 (GMT+01:00) ,50.280228 ,18.697988 ,1 ,11 ,48 ,1000.31 ,37 ,1 ,20 ,32 ,43
1009 ,Wed Dec 16 2020 12:14:30 GMT+0100 (GMT+01:00) ,50.280192 ,18.698048 ,1 ,11 ,48 ,1000.23 ,36 ,1 ,21 ,36 ,44
1010 ,Wed Dec 16 2020 12:14:43 GMT+0100 (GMT+01:00) ,50.280192 ,18.698048 ,1 ,11 ,47 ,1000.16 ,36 ,1 ,21 ,32 ,36
1011 ,Wed Dec 16 2020 12:14:50 GMT+0100 (GMT+01:00) ,50.280192 ,18.698048 ,1 ,11 ,47 ,1000.24 ,37 ,1 ,20 ,34 ,39
1012 ,Wed Dec 16 2020 12:15:03 GMT+0100 (GMT+01:00) ,50.28018 ,18.698092 ,1 ,11 ,47 ,1000.26 ,36 ,1 ,22 ,34 ,41
1013 ,Wed Dec 16 2020 12:15:26 GMT+0100 (GMT+01:00) ,50.280164 ,18.698078 ,1 ,11 ,47 ,1000.15 ,37 ,1 ,21 ,33 ,39
1014 ,Wed Dec 16 2020 12:16:07 GMT+0100 (GMT+01:00) ,50.280164 ,18.698066 ,1 ,11 ,47 ,1000.19 ,37 ,1 ,20 ,35 ,42
1015 ,Wed Dec 16 2020 12:16:54 GMT+0100 (GMT+01:00) ,50.280164 ,18.698052 ,1 ,10 ,48 ,1000.19 ,37 ,1 ,21 ,32 ,38
1016 ,Wed Dec 16 2020 12:16:55 GMT+0100 (GMT+01:00) ,50.280164 ,18.698052 ,1 ,10 ,48 ,1000.19 ,37 ,1 ,21 ,32 ,38
1017 ,Wed Dec 16 2020 12:16:59 GMT+0100 (GMT+01:00) ,50.28016 ,18.698058 ,1 ,10 ,48 ,1000.23 ,35 ,1 ,23 ,34 ,42
1018 ,Wed Dec 16 2020 12:17:24 GMT+0100 (GMT+01:00) ,50.280148 ,18.698068 ,1 ,10 ,49 ,1000.2 ,37 ,1 ,21 ,35 ,43
1019 ,Wed Dec 16 2020 12:17:41 GMT+0100 (GMT+01:00) ,50.280136 ,18.698088 ,1 ,10 ,49 ,1000.21 ,36 ,1 ,23 ,34 ,45
1020 ,Wed Dec 16 2020 12:17:52 GMT+0100 (GMT+01:00) ,50.28014 ,18.698096 ,1 ,10 ,49 ,1000.18 ,36 ,1 ,22 ,33 ,40
1021 ,Wed Dec 16 2020 12:17:57 GMT+0100 (GMT+01:00) ,50.28014 ,18.698096 ,1 ,10 ,49 ,1000.26 ,36 ,1 ,22 ,34 ,40
1022 ,Wed Dec 16 2020 12:18:06 GMT+0100 (GMT+01:00) ,50.28014 ,18.698092 ,1 ,10 ,49 ,1000.24 ,37 ,1 ,20 ,34 ,42
1023 ,Wed Dec 16 2020 12:18:25 GMT+0100 (GMT+01:00) ,50.28016 ,18.698098 ,1 ,10 ,50 ,1000.22 ,37 ,1 ,24 ,34 ,43
1024 ,Wed Dec 16 2020 12:18:58 GMT+0100 (GMT+01:00) ,50.280172 ,18.698086 ,1 ,9 ,50 ,1000.16 ,36 ,1 ,21 ,32 ,45
1025 ,Wed Dec 16 2020 12:19:02 GMT+0100 (GMT+01:00) ,50.280172 ,18.698086 ,1 ,9 ,50 ,1000.19 ,36 ,1 ,21 ,32 ,42
1026 ,Wed Dec 16 2020 12:19:03 GMT+0100 (GMT+01:00) ,50.280172 ,18.698086 ,1 ,9 ,50 ,1000.19 ,36 ,1 ,21 ,32 ,42
1027 ,Wed Dec 16 2020 12:19:06 GMT+0100 (GMT+01:00) ,50.280172 ,18.698086 ,1 ,9 ,50 ,1000.27 ,37 ,1 ,19 ,32 ,41
1028 ,Wed Dec 16 2020 12:19:18 GMT+0100 (GMT+01:00) ,50.280184 ,18.698082 ,1 ,9 ,51 ,1000.17 ,35 ,1 ,20 ,30 ,40
1029 ,Wed Dec 16 2020 12:19:19 GMT+0100 (GMT+01:00) ,50.280184 ,18.698082 ,1 ,9 ,51 ,1000.17 ,35 ,1 ,20 ,30 ,40
1030 ,Wed Dec 16 2020 12:19:22 GMT+0100 (GMT+01:00) ,50.280184 ,18.698082 ,1 ,9 ,51 ,1000.14 ,37 ,1 ,20 ,31 ,38
1031 ,Wed Dec 16 2020 12:19:34 GMT+0100 (GMT+01:00) ,50.280184 ,18.698082 ,1 ,9 ,51 ,1000.16 ,36 ,1 ,21 ,35 ,48
1032 ,Wed Dec 16 2020 12:19:35 GMT+0100 (GMT+01:00) ,50.280184 ,18.698082 ,1 ,9 ,51 ,1000.16 ,36 ,1 ,21 ,35 ,48
1033 ,Wed Dec 16 2020 12:19:39 GMT+0100 (GMT+01:00) ,50.280184 ,18.698082 ,1 ,9 ,51 ,1000.18 ,38 ,1 ,21 ,35 ,43
1034 ,Wed Dec 16 2020 12:19:55 GMT+0100 (GMT+01:00) ,50.2802 ,18.698088 ,1 ,9 ,52 ,1000.17 ,35 ,1 ,21 ,32 ,39
1035 ,Wed Dec 16 2020 12:20:55 GMT+0100 (GMT+01:00) ,50.280208 ,18.698054 ,1 ,9 ,51 ,1000.22 ,36 ,1 ,21 ,32 ,42
1036 ,Wed Dec 16 2020 12:20:56 GMT+0100 (GMT+01:00) ,50.280208 ,18.698054 ,1 ,9 ,51 ,1000.22 ,36 ,1 ,21 ,32 ,42
1037 ,Wed Dec 16 2020 12:21:03 GMT+0100 (GMT+01:00) ,50.280216 ,18.698038 ,1 ,9 ,51 ,1000.23 ,37 ,1 ,21 ,35 ,42
1038 ,Wed Dec 16 2020 12:21:07 GMT+0100 (GMT+01:00) ,50.280216 ,18.698038 ,1 ,9 ,52 ,1000.13 ,36 ,1 ,22 ,34 ,42
1039 ,Wed Dec 16 2020 12:21:08 GMT+0100 (GMT+01:00) ,50.280216 ,18.698038 ,1 ,9 ,52 ,1000.13 ,36 ,1 ,22 ,34 ,42
1040 ,Wed Dec 16 2020 12:21:15 GMT+0100 (GMT+01:00) ,50.280224 ,18.698038 ,1 ,9 ,52 ,1000.18 ,38 ,1 ,20 ,32 ,39
1041 ,Wed Dec 16 2020 12:21:23 GMT+0100 (GMT+01:00) ,50.280236 ,18.698034 ,1 ,9 ,52 ,1000.12 ,36 ,1 ,18 ,29 ,37
1042 ,Wed Dec 16 2020 12:21:24 GMT+0100 (GMT+01:00) ,50.280236 ,18.698034 ,1 ,9 ,52 ,1000.12 ,36 ,1 ,18 ,29 ,37
1043 ,Wed Dec 16 2020 12:21:51 GMT+0100 (GMT+01:00) ,50.28024 ,18.698024 ,1 ,10 ,52 ,1000.18 ,38 ,1 ,21 ,33 ,41
1044 ,Wed Dec 16 2020 12:22:11 GMT+0100 (GMT+01:00) ,50.280204 ,18.698 ,1 ,10 ,51 ,1000.21 ,37 ,1 ,21 ,32 ,37
1045 ,Wed Dec 16 2020 12:22:12 GMT+0100 (GMT+01:00) ,50.280204 ,18.698 ,1 ,10 ,51 ,1000.21 ,37 ,1 ,21 ,32 ,37
1046 ,Wed Dec 16 2020 12:23:00 GMT+0100 (GMT+01:00) ,50.280212 ,18.698036 ,1 ,9 ,51 ,1000.24 ,36 ,1 ,19 ,32 ,40
1047 ,Wed Dec 16 2020 12:23:08 GMT+0100 (GMT+01:00) ,50.280212 ,18.698036 ,1 ,9 ,51 ,1000.19 ,36 ,1 ,21 ,33 ,41
1048 ,Wed Dec 16 2020 12:23:12 GMT+0100 (GMT+01:00) ,50.28018 ,18.698036 ,1 ,10 ,51 ,1000.27 ,36 ,1 ,22 ,32 ,40
1049 ,Wed Dec 16 2020 12:23:13 GMT+0100 (GMT+01:00) ,50.28018 ,18.698036 ,1 ,10 ,51 ,1000.27 ,36 ,1 ,22 ,32 ,40
1050 ,Wed Dec 16 2020 12:23:36 GMT+0100 (GMT+01:00) ,50.280164 ,18.69806 ,1 ,9 ,51 ,1000.24 ,36 ,1 ,22 ,35 ,44
1051 ,Wed Dec 16 2020 12:23:52 GMT+0100 (GMT+01:00) ,50.280164 ,18.69806 ,1 ,9 ,52 ,1000.21 ,36 ,1 ,21 ,34 ,42
1052 ,Wed Dec 16 2020 12:23:53 GMT+0100 (GMT+01:00) ,50.280164 ,18.69806 ,1 ,9 ,52 ,1000.21 ,36 ,1 ,21 ,34 ,42
1053 ,Wed Dec 16 2020 12:24:01 GMT+0100 (GMT+01:00) ,50.28016 ,18.698068 ,1 ,9 ,51 ,1000.24 ,36 ,1 ,21 ,35 ,41
1054 ,Wed Dec 16 2020 12:24:04 GMT+0100 (GMT+01:00) ,50.28016 ,18.698068 ,1 ,9 ,52 ,1000.21 ,37 ,1 ,21 ,32 ,37
1055 ,Wed Dec 16 2020 12:24:05 GMT+0100 (GMT+01:00) ,50.28016 ,18.698068 ,1 ,9 ,52 ,1000.21 ,37 ,1 ,21 ,32 ,37
1056 ,Wed Dec 16 2020 12:24:21 GMT+0100 (GMT+01:00) ,50.28018 ,18.698086 ,1 ,9 ,52 ,1000.24 ,34 ,1 ,22 ,35 ,47
1057 ,Wed Dec 16 2020 12:24:30 GMT+0100 (GMT+01:00) ,50.28018 ,18.698088 ,1 ,9 ,52 ,1000.2 ,36 ,1 ,21 ,33 ,41
1058 ,Wed Dec 16 2020 12:24:49 GMT+0100 (GMT+01:00) ,50.280188 ,18.698086 ,1 ,9 ,52 ,1000.24 ,36 ,1 ,23 ,33 ,40
1059 ,Wed Dec 16 2020 12:25:02 GMT+0100 (GMT+01:00) ,50.280184 ,18.698084 ,1 ,9 ,53 ,1000.22 ,36 ,1 ,24 ,33 ,42
1060 ,Wed Dec 16 2020 12:25:49 GMT+0100 (GMT+01:00) ,50.280156 ,18.698058 ,1 ,9 ,54 ,1000.2 ,36 ,1 ,23 ,36 ,51
1061 ,Wed Dec 16 2020 12:25:50 GMT+0100 (GMT+01:00) ,50.280156 ,18.698058 ,1 ,9 ,54 ,1000.2 ,36 ,1 ,23 ,36 ,51
1062 ,Wed Dec 16 2020 12:26:06 GMT+0100 (GMT+01:00) ,50.280196 ,18.698084 ,1 ,9 ,54 ,1000.21 ,36 ,1 ,21 ,36 ,41
1063 ,Wed Dec 16 2020 12:26:41 GMT+0100 (GMT+01:00) ,50.280212 ,18.69808 ,1 ,9 ,53 ,1000.26 ,36 ,1 ,21 ,32 ,39
1064 ,Wed Dec 16 2020 12:26:42 GMT+0100 (GMT+01:00) ,50.280212 ,18.69808 ,1 ,9 ,53 ,1000.26 ,36 ,1 ,21 ,32 ,39
1065 ,Wed Dec 16 2020 12:26:50 GMT+0100 (GMT+01:00) ,50.28026 ,18.698116 ,1 ,9 ,53 ,1000.21 ,36 ,1 ,21 ,32 ,40
1066 ,Wed Dec 16 2020 12:26:57 GMT+0100 (GMT+01:00) ,50.28026 ,18.698116 ,1 ,9 ,53 ,1000.14 ,35 ,1 ,20 ,31 ,40
1067 ,Wed Dec 16 2020 12:26:58 GMT+0100 (GMT+01:00) ,50.28026 ,18.698116 ,1 ,9 ,53 ,1000.14 ,35 ,1 ,20 ,31 ,40
1068 ,Wed Dec 16 2020 12:27:42 GMT+0100 (GMT+01:00) ,50.28024 ,18.698114 ,1 ,10 ,53 ,1000.2 ,38 ,1 ,19 ,31 ,38
1069 ,Wed Dec 16 2020 12:27:51 GMT+0100 (GMT+01:00) ,50.280236 ,18.698112 ,1 ,10 ,52 ,1000.2 ,36 ,1 ,21 ,32 ,43
1071 ,Wed Dec 16 2020 12:28:59 GMT+0100 (GMT+01:00) ,50.280236 ,18.698072 ,1 ,9 ,52 ,1000.24 ,36 ,1 ,24 ,37 ,47
1072 ,Wed Dec 16 2020 12:29:02 GMT+0100 (GMT+01:00) ,50.280236 ,18.698072 ,1 ,9 ,52 ,1000.27 ,36 ,1 ,24 ,36 ,48
1073 ,Wed Dec 16 2020 12:29:03 GMT+0100 (GMT+01:00) ,50.280236 ,18.698072 ,1 ,9 ,52 ,1000.27 ,36 ,1 ,24 ,36 ,48
1074 ,Wed Dec 16 2020 12:29:42 GMT+0100 (GMT+01:00) ,50.280228 ,18.698066 ,1 ,9 ,52 ,1000.17 ,36 ,1 ,22 ,33 ,43
1075 ,Wed Dec 16 2020 12:29:46 GMT+0100 (GMT+01:00) ,50.280228 ,18.698066 ,1 ,9 ,52 ,1000.16 ,35 ,1 ,23 ,35 ,48
1076 ,Wed Dec 16 2020 12:29:47 GMT+0100 (GMT+01:00) ,50.280228 ,18.698066 ,1 ,9 ,52 ,1000.16 ,35 ,1 ,23 ,35 ,48
1077 ,Wed Dec 16 2020 12:30:19 GMT+0100 (GMT+01:00) ,50.28024 ,18.698082 ,1 ,10 ,52 ,1000.15 ,36 ,1 ,21 ,31 ,42
1078 ,Wed Dec 16 2020 12:31:38 GMT+0100 (GMT+01:00) ,50.280228 ,18.698094 ,1 ,10 ,51 ,1000.15 ,35 ,1 ,21 ,32 ,44
1079 ,Wed Dec 16 2020 12:31:39 GMT+0100 (GMT+01:00) ,50.280228 ,18.698094 ,1 ,10 ,51 ,1000.15 ,35 ,1 ,21 ,32 ,44
1080 ,Wed Dec 16 2020 12:33:02 GMT+0100 (GMT+01:00) ,50.280192 ,18.698074 ,1 ,9 ,52 ,1000.16 ,36 ,1 ,22 ,35 ,46
1081 ,Wed Dec 16 2020 12:33:15 GMT+0100 (GMT+01:00) ,50.280192 ,18.698074 ,1 ,9 ,52 ,1000.13 ,36 ,1 ,21 ,32 ,39
1082 ,Wed Dec 16 2020 12:33:18 GMT+0100 (GMT+01:00) ,50.280192 ,18.698074 ,1 ,9 ,51 ,1000.1 ,34 ,1 ,19 ,30 ,33
1083 ,Wed Dec 16 2020 12:33:47 GMT+0100 (GMT+01:00) ,50.280196 ,18.698068 ,1 ,9 ,52 ,1000.12 ,36 ,1 ,21 ,35 ,39
1084 ,Wed Dec 16 2020 12:33:51 GMT+0100 (GMT+01:00) ,50.280196 ,18.698068 ,1 ,9 ,53 ,1000.13 ,38 ,1 ,21 ,33 ,37
1085 ,Wed Dec 16 2020 12:33:52 GMT+0100 (GMT+01:00) ,50.280196 ,18.698068 ,1 ,9 ,53 ,1000.13 ,38 ,1 ,21 ,33 ,37
1086 ,Wed Dec 16 2020 12:34:23 GMT+0100 (GMT+01:00) ,50.28022 ,18.69809 ,1 ,9 ,53 ,1000.24 ,36 ,1 ,23 ,36 ,48
1087 ,Wed Dec 16 2020 12:34:56 GMT+0100 (GMT+01:00) ,50.280228 ,18.698102 ,1 ,9 ,55 ,1000.16 ,38 ,1 ,23 ,35 ,40
1088 ,Wed Dec 16 2020 12:35:47 GMT+0100 (GMT+01:00) ,50.280212 ,18.698102 ,1 ,9 ,53 ,1000.23 ,37 ,1 ,21 ,32 ,43
1089 ,Wed Dec 16 2020 12:35:58 GMT+0100 (GMT+01:00) ,50.280212 ,18.698104 ,1 ,9 ,53 ,1000.23 ,35 ,1 ,21 ,32 ,41
1090 ,Wed Dec 16 2020 12:36:03 GMT+0100 (GMT+01:00) ,50.280216 ,18.698102 ,1 ,9 ,52 ,1000.21 ,35 ,1 ,22 ,33 ,41
1091 ,Wed Dec 16 2020 12:36:28 GMT+0100 (GMT+01:00) ,50.28022 ,18.698094 ,1 ,9 ,52 ,1000.16 ,35 ,1 ,20 ,33 ,44
